Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805355546.180705024418_sel14_S9.wav,180705000000,S9,106.5169749,366,87.47797062,1,1,66,0,24,70,0,0,1,0.2553191489361702,NA,0.5625,2018-07-05,9,Spectrogram 1,1,32418.854005657,32609.890498647,199.203,5836.653,2018-07-05,11:44:35,11:47:46,191.0365,Maneuver+TransitA,NA,D1_201807,CG,0.05306569444444444,2018-07-05T01:44:35Z,2018-07-05T01:44:35Z,11,2018-07-05,Thursday
805355546.180707024358_sel04_S3.wav,180707000000,S3,116.2307625,926,97.48482111,1,1,32,0,63,33,0,37,1,0.65625,0,0.7421875,2018-07-07,3,Spectrogram 1,1,17771.255461344,17924.452542655,99,7920.8,2018-07-07,07:40:09,07:42:42,153.1971,Maneuver+TransitA,NA,D1_201807,CG,0.04255475,2018-07-06T21:40:09Z,2018-07-06T21:40:09Z,7,2018-07-07,Saturday
805355546.180715024234_sel12_S11.wav,180715000000,S11,107.7680231,308,83.86193976,1,1,81,0,5,70,0,0,1,0.06666666666666667,NA,0.5512820512820513,2018-07-15,11,Spectrogram 1,1,22189.832103498,22280.226272369,79.7,5358.6,2018-07-15,08:52:22,08:53:52,90.3942,Maneuver+TransitA,NA,D1_201807,CG,0.0251095,2018-07-14T22:52:22Z,2018-07-14T22:52:22Z,8,2018-07-15,Sunday
805355546.180715024234_sel17_S13.wav,180715000000,S13,106.3160403,287,88.46332758,1,1,62,0,29,70,0,0,1,0.29292929292929293,NA,0.5652173913043478,2018-07-15,13,Spectrogram 1,1,23728.76641945,23915.598533364,119.5,4741,2018-07-15,09:18:01,09:21:08,186.8321,Maneuver+TransitA,NA,D1_201807,CG,0.05189780555555556,2018-07-14T23:18:01Z,2018-07-14T23:18:01Z,9,2018-07-15,Sunday
805355546.180715024234_sel05_S3.wav,180715000000,S3,113.8801636,234,97.67704511,1,1,31,0,64,32,0,38,1,0.6666666666666666,0,0.7480314960629921,2018-07-15,3,Spectrogram 1,1,12692.208454649,13971.087562105,0,4541.8,2018-07-15,06:14:06,06:35:25,1278.8791,Maneuver+TransitA,on/off,D1_201807,CG,0.3552441944444445,2018-07-14T20:14:06Z,2018-07-14T20:14:06Z,6,2018-07-15,Sunday
805355546.180717024218_sel20_S21.wav,180717000000,S21,105.2849807,2815,89.41626571,1,1,58,0,33,70,0,0,1,0.32038834951456313,NA,0.5652173913043478,2018-07-17,21,Spectrogram 1,1,110526.036464538,111699.058376582,119.5,8147.4,2018-07-18,11:03:38,11:23:11,1173.0219,Maneuver+TransitA,NA,D1_201807,CG,0.32583941666666666,2018-07-18T01:03:38Z,2018-07-18T01:03:38Z,11,2018-07-18,Wednesday
805355546.180717024218_sel45_S25.wav,180717000000,S25,106.4750489,2912,89.01244396,1,1,60,0,31,70,0,0,1,0.3069306930693069,NA,0.5652173913043478,2018-07-17,25,Spectrogram 1,1,121425.496332041,123105.474427935,239,9302.8,2018-07-18,14:05:18,14:33:18,1679.9781,Maneuver+TransitA,NA,D1_201807,CG,0.4666605833333333,2018-07-18T04:05:18Z,2018-07-18T04:05:18Z,14,2018-07-18,Wednesday
805355546.180717024218_sel52_S28.wav,180717000000,S28,106.3555003,201,85.07818502,1,1,76,0,12,70,0,0,1,0.14634146341463414,NA,0.5569620253164557,2018-07-17,28,Spectrogram 1,1,127234.941569434,128964.824771746,139.4,5896.4,2018-07-18,15:42:06,16:10:56,1729.8832,Maneuver+TransitA,NA,D1_201807,CG,0.4805231111111111,2018-07-18T05:42:06Z,2018-07-18T05:42:06Z,15,2018-07-18,Wednesday
805355546.180717024218_sel59_S31.wav,180717000000,S31,106.5888921,3273,79.60215382,1,1,80,20,0,50,0,0,0.8,0,NA,0.5333333333333333,2018-07-17,31,Spectrogram 1,1,130548.299228528,130988.970766621,219.1,7390.4,2018-07-18,16:37:19,16:44:40,440.6715,Maneuver+TransitA,NA,D1_201807,CG,0.12240875,2018-07-18T06:37:19Z,2018-07-18T06:37:19Z,16,2018-07-18,Wednesday
805355546.180717024218_sel01_S8.wav,180717000000,S8,106.4552154,263,85.73772453,1,1,73,0,15,70,0,0,1,0.17647058823529413,NA,0.5569620253164557,2018-07-17,8,Spectrogram 1,1,27376.043793248,27563.401454547,39.8,6434.3,2018-07-17,10:18:32,10:21:40,187.3577,Maneuver+TransitA,NA,D1_201807,CG,0.05204380555555555,2018-07-17T00:18:32Z,2018-07-17T00:18:32Z,10,2018-07-17,Tuesday
