Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Partial,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805355546.190120000401_sel03_S12.wav,190120000000,S12,106.2592694,946,83.14209292,1,1,84,0,1,95,0,0,1,0.010416666666666666,NA,0.4722222222222222,2019-01-20,12,Spectrogram 1,1,24658.883192381,25140.153265922,59.9,3262.7,2019-01-20,13:24:59,13:33:00,481.2701,TransitA+Maneuver,unk,NA,D2a_201812,CG,0.1336861388888889,2019-01-20T02:24:59Z,2019-01-20T02:24:59Z,13,2019-01-20,Sunday
805355546.190120000401_sel06_S13.wav,190120000000,S13,106.6250042,935,87.14504825,1,1,68,0,22,95,0,0,1,0.18803418803418803,NA,0.4864864864864865,2019-01-20,13,Spectrogram 1,1,26224.029164355,26546.419668811,360.2,3898.3,2019-01-20,14:21:04,14:26:26,322.3905,TransitA+Maneuver,n,NA,D2a_201812,CG,0.08955291666666666,2019-01-20T03:21:04Z,2019-01-20T03:21:04Z,14,2019-01-20,Sunday
805355546.190120000401_sel08_S16.wav,190120000000,S16,107.5573139,215,81.31201778,1,1,83,9,0,86,0,0,0.9021739130434783,0,NA,0.46629213483146065,2019-01-20,16,Spectrogram 1,1,30569.813829532,30600.032804136,127.1,3156.8,2019-01-20,16:33:30,16:34:00,30.219,TransitA+Maneuver,y,NA,D2a_201812,CG,0.008394166666666668,2019-01-20T05:33:30Z,2019-01-20T05:33:30Z,16,2019-01-20,Sunday
805355546.190121000401_sel01_S2.wav,190121000000,S2,108.1732672,386,85.03761283,1,1,76,0,12,95,0,0,1,0.11214953271028037,NA,0.4808743169398907,2019-01-21,2,Spectrogram 1,1,12603.21897941,14400.000000517,84.7,3305.1,2019-01-21,07:04:03,07:34:00,1796.781,TransitA+Maneuver,y,NA,D2a_201812,CG,0.4991058333333333,2019-01-20T20:04:03Z,2019-01-20T20:04:03Z,7,2019-01-21,Monday
805355546.190121000401_sel02_S3.wav,190121000000,S3,105.2231396,179,87.06975304,1,1,68,0,22,95,0,0,1,0.18803418803418803,NA,0.4864864864864865,2019-01-21,3,Spectrogram 1,1,14403.416058516,16199.934315176,84.7,3495.8,2019-01-21,08:04:04,08:34:00,1796.5183,TransitA+Maneuver,y,NA,D2a_201812,CG,0.4990328611111111,2019-01-20T21:04:04Z,2019-01-20T21:04:04Z,8,2019-01-21,Monday
805355546.190124000401_sel01_S1.wav,190124000000,S1,107.6432244,211,88.80658373,1,1,61,0,30,94,0,1,1,0.24193548387096775,0,0.4918918918918919,2019-01-24,1,Spectrogram 1,1,14158.379554592,14399.868596487,84.7,4470.3,2019-01-24,07:29:59,07:34:00,241.489,TransitA+Maneuver,y,NA,D2a_201812,CG,0.06708027777777778,2019-01-23T20:29:59Z,2019-01-23T20:29:59Z,7,2019-01-24,Thursday
805355546.190125000401_sel04_S10.wav,190125000000,S10,113.0120545,189,100.374148,1,1,25,0,71,15,0,67,1,0.8255813953488372,0,0.8648648648648649,2019-01-25,10,Spectrogram 1,1,19803.42287871,19967.656455094,0,7690.7,2019-01-25,11:04:04,11:06:48,164.2336,TransitA+Maneuver,y,NA,D2a_201812,CG,0.04562044444444444,2019-01-25T00:04:04Z,2019-01-25T00:04:04Z,11,2019-01-25,Friday
805355546.190125000401_sel05_S11.wav,190125000000,S11,105.7270663,216,90.62838846,1,1,54,0,38,80,0,15,1,0.3220338983050847,0,0.5348837209302325,2019-01-25,11,Spectrogram 1,1,21091.539667944,21286.255011375,84.7,3072,2019-01-25,11:25:32,11:28:46,194.7153,TransitA+Maneuver,n,NA,D2a_201812,CG,0.054087583333333335,2019-01-25T00:25:32Z,2019-01-25T00:25:32Z,11,2019-01-25,Friday
805355546.190125000401_sel01_S7.wav,190125000000,S7,105.9251081,187,94.29645969,1,1,41,0,53,54,0,41,1,0.4953271028037383,0,0.6351351351351351,2019-01-25,7,Spectrogram 1,1,16203.547016134,18000.130949027,105.9,7436.4,2019-01-25,09:04:04,09:34:00,1796.5839,TransitA+Maneuver,y,NA,D2a_201812,CG,0.49905108333333337,2019-01-24T22:04:04Z,2019-01-24T22:04:04Z,9,2019-01-25,Friday
805355546.190125000401_sel02_S8.wav,190125000000,S8,117.4024823,183,107.4216246,1,1,13,0,60,0,24,33,1,1,0.42105263157894735,1,2019-01-25,8,Spectrogram 1,1,18003.415620179,18200.233134398,21.2,7881.4,2019-01-25,10:04:04,10:07:20,196.8175,TransitA+Maneuver,y,NA,D2a_201812,CG,0.05467152777777778,2019-01-24T23:04:04Z,2019-01-24T23:04:04Z,10,2019-01-25,Friday
805355546.190125000401_sel03_S9.wav,190125000000,S9,124.0360073,218,112.4779612,1,1,7,0,44,0,46,3,1,1,0.9387755102040817,1,2019-01-25,9,Spectrogram 1,1,18540.787889507,19800.13093344,21.2,7351.7,2019-01-25,10:13:01,10:34:00,1259.343,TransitA+Maneuver,y,NA,D2a_201812,CG,0.3498175,2019-01-24T23:13:01Z,2019-01-24T23:13:01Z,10,2019-01-25,Friday
805355546.190126000401_sel01_S1.wav,190126000000,S1,113.0225898,2160,87.47439406,1,1,66,0,24,95,0,0,1,0.20168067226890757,NA,0.4864864864864865,2019-01-26,1,Spectrogram 1,1,14404.204362409,15893.999979167,67.4,6928,2019-01-26,08:04:04,08:28:54,1489.7956,TransitA+Maneuver,y,NA,D2a_201812,CG,0.41383211111111107,2019-01-25T21:04:04Z,2019-01-25T21:04:04Z,8,2019-01-26,Saturday
805355546.190202000401_sel01_S3.wav,190202000000,S3,106.7771533,184,88.03174619,1,1,63,0,27,95,0,0,1,0.22131147540983606,NA,0.4864864864864865,2019-02-02,3,Spectrogram 1,1,16203.350341074,17466.897771335,78.7,3728.8,2019-02-02,09:04:03,09:25:07,1263.5474,TransitA+Maneuver,y,NA,D2a_201812,CG,0.35098538888888886,2019-02-01T22:04:03Z,2019-02-01T22:04:03Z,9,2019-02-02,Saturday
805355546.190203000401_sel01_S1.wav,190203000000,S1,109.4985358,342,89.20554376,1,1,59,0,32,91,0,4,1,0.2601626016260163,0,0.5,2019-02-03,1,Spectrogram 1,1,11275.094881356,12347.868611071,111.2,4216.1,2019-02-03,06:11:55,06:29:48,1072.7737,TransitA+Maneuver,n,NA,D2a_201812,CG,0.29799269444444443,2019-02-02T19:11:55Z,2019-02-02T19:11:55Z,6,2019-02-03,Sunday
805355546.190203000401_sel02_S2.wav,190203000000,S2,112.4998395,260,91.46708112,1,1,51,0,42,74,0,21,1,0.3620689655172414,0,0.5568862275449101,2019-02-03,2,Spectrogram 1,1,12603.218967974,14006.824794936,84.7,6928,2019-02-03,07:04:03,07:27:27,1403.6058,TransitA+Maneuver,y,NA,D2a_201812,CG,0.38989050000000003,2019-02-02T20:04:03Z,2019-02-02T20:04:03Z,7,2019-02-03,Sunday
805355546.190205000401_sel01_S1.wav,190205000000,S1,126.5092215,361,108.3147244,1,1,11,0,58,0,28,28,1,1,0.5,1,2019-02-05,1,Spectrogram 1,1,14403.416041332,16199.99998125,148.3,3559.3,2019-02-05,08:04:04,08:34:00,1796.5839,TransitA+Maneuver,y,NA,D2a_201812,CG,0.49905108333333337,2019-02-04T21:04:04Z,2019-02-04T21:04:04Z,8,2019-02-05,Tuesday
805355546.190205000401_sel02_S2.wav,190205000000,S2,136.9823809,290,126.2586418,1,1,2,0,13,0,23,0,1,1,1,1,2019-02-05,2,Spectrogram 1,1,18305.457939994,19800.114706159,127.1,7203.4,2019-02-05,10:09:06,10:34:00,1494.6568,TransitA+Maneuver,y,NA,D2a_201812,CG,0.41518244444444447,2019-02-04T23:09:06Z,2019-02-04T23:09:06Z,10,2019-02-05,Tuesday
805355546.190205000401_sel03_S5.wav,190205000000,S5,107.1866775,128,87.17958793,1,1,67,0,23,95,0,0,1,0.19491525423728814,NA,0.4864864864864865,2019-02-05,5,Spectrogram 1,1,25795.693158303,26484.751542518,68.9,5911,2019-02-05,14:13:56,14:25:25,689.0584,TransitA+Maneuver,n,NA,D2a_201812,CG,0.1914051111111111,2019-02-05T03:13:56Z,2019-02-05T03:13:56Z,14,2019-02-05,Tuesday
805355546.190205000401_sel05_S6.wav,190205000000,S6,121.91662,228,107.9235507,1,1,12,0,59,0,26,30,1,1,0.4642857142857143,1,2019-02-05,6,Spectrogram 1,1,27033.291637515,28800.510473571,100.6,9957.6,2019-02-05,15:04:33,15:34:00,1767.2188,TransitA+Maneuver,y,NA,D2a_201812,CG,0.49089411111111114,2019-02-05T04:04:33Z,2019-02-05T04:04:33Z,15,2019-02-05,Tuesday
805355546.190205000401_sel06_S7.wav,190205000000,S7,110.5024374,218,98.08630387,1,1,30,0,65,29,0,66,1,0.6914893617021277,0,0.7661290322580645,2019-02-05,7,Spectrogram 1,1,28803.67389746,29071.834469115,0,6080.5,2019-02-05,16:04:04,16:08:32,268.1606,TransitA+Maneuver,y,NA,D2a_201812,CG,0.07448905555555556,2019-02-05T05:04:04Z,2019-02-05T05:04:04Z,16,2019-02-05,Tuesday
805355546.190205000401_sel08_S9.wav,190205000000,S9,106.0275333,740,78.98593421,1,1,79,23,0,72,0,0,0.7745098039215687,0,NA,0.4540229885057471,2019-02-05,9,Spectrogram 1,1,33291.192132497,34138.11184188,211.9,3665.3,2019-02-05,18:18:51,18:32:58,846.9197,TransitA+Maneuver,n,NA,D2a_201812,CG,0.23525547222222223,2019-02-05T07:18:51Z,2019-02-05T07:18:51Z,18,2019-02-05,Tuesday
