"","Site_ID","Dep","Begin_Date_loc","Behav","N_ves"
"301","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-07,"Transit",0
"302","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-07,"Maneuver",0
"303","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-07,"Total",0
"304","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-08,"Transit",0
"305","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-08,"Maneuver",0
"306","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-08,"Total",0
"307","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-09,"Transit",0
"308","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-09,"Maneuver",0
"309","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-09,"Total",0
"310","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-10,"Transit",0
"311","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-10,"Maneuver",0
"312","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-10,"Total",0
"313","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-11,"Transit",0
"314","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-11,"Maneuver",0
"315","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-11,"Total",0
"316","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-12,"Transit",0
"317","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-12,"Maneuver",0
"318","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-12,"Total",0
"319","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-13,"Transit",0
"320","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-13,"Maneuver",0
"321","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-13,"Total",0
"322","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-14,"Transit",0
"323","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-14,"Maneuver",0
"324","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-14,"Total",0
"325","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-15,"Transit",0
"326","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-15,"Maneuver",0
"327","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-15,"Total",0
"328","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-16,"Transit",0
"329","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-16,"Maneuver",0
"330","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-16,"Total",0
"331","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-17,"Transit",0
"332","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-17,"Maneuver",0
"333","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-17,"Total",0
"334","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-18,"Transit",0
"335","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-18,"Maneuver",0
"336","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-18,"Total",0
"337","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-19,"Transit",0
"338","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-19,"Maneuver",0
"339","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-19,"Total",0
"340","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-20,"Transit",0
"341","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-20,"Maneuver",0
"342","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-20,"Total",0
"343","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-21,"Transit",0
"344","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-21,"Maneuver",0
"345","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-21,"Total",0
"346","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-22,"Transit",0
"347","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-22,"Maneuver",0
"348","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-22,"Total",0
"349","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-23,"Transit",3
"350","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-23,"Maneuver",0
"351","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-23,"Total",3
"352","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-24,"Transit",0
"353","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-24,"Maneuver",0
"354","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-24,"Total",0
"355","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-25,"Transit",1
"356","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-25,"Maneuver",0
"357","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-25,"Total",1
"358","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-26,"Transit",0
"359","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-26,"Maneuver",0
"360","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-26,"Total",0
"361","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-27,"Transit",0
"362","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-27,"Maneuver",0
"363","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-27,"Total",0
"364","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-28,"Transit",0
"365","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-28,"Maneuver",0
"366","CEN","PARKSAUSTRALIA_CEMP_202404_CEN",2024-06-28,"Total",0
