"","Site_ID","Dep","Begin_Date_loc","Behav","N_ves"
"248","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-03,"Maneuver",0
"249","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-03,"Total",0
"250","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-04,"Transit",0
"251","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-04,"Maneuver",0
"252","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-04,"Total",0
"253","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-05,"Transit",0
"254","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-05,"Maneuver",1
"255","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-05,"Total",1
"256","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-06,"Transit",0
"257","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-06,"Maneuver",0
"258","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-06,"Total",0
"259","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-07,"Transit",1
"260","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-07,"Maneuver",0
"261","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-07,"Total",1
"262","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-08,"Transit",0
"263","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-08,"Maneuver",0
"264","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-08,"Total",0
"265","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-09,"Transit",1
"266","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-09,"Maneuver",6
"267","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-09,"Total",7
"268","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-10,"Transit",0
"269","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-10,"Maneuver",0
"270","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-10,"Total",0
"271","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-11,"Transit",0
"272","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-11,"Maneuver",0
"273","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-11,"Total",0
"274","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-12,"Transit",1
"275","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-12,"Maneuver",4
"276","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-12,"Total",5
"277","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-13,"Transit",2
"278","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-13,"Maneuver",1
"279","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-13,"Total",3
"280","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-14,"Transit",0
"281","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-14,"Maneuver",0
"282","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-14,"Total",0
"283","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-15,"Transit",1
"284","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-15,"Maneuver",7
"285","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-15,"Total",8
"286","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-16,"Transit",0
"287","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-16,"Maneuver",0
"288","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-16,"Total",0
"289","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-17,"Transit",0
"290","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-17,"Maneuver",0
"291","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-17,"Total",0
"292","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-18,"Transit",0
"293","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-18,"Maneuver",0
"294","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-18,"Total",0
"295","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-19,"Transit",1
"296","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-19,"Maneuver",0
"297","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-19,"Total",1
"298","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-20,"Transit",0
"299","BRW","PARKSAUSTRALIA_BREMER_202411_BRW",2025-01-20,"Maneuver",0
