"","Begin_Date","Begin_Hour","Maneuver","Transit"
"1024",2025-01-08,15,0,0
"1025",2025-01-08,16,0,0
"1026",2025-01-08,17,0,0
"1027",2025-01-08,18,0,0
"1028",2025-01-08,19,0,0
"1029",2025-01-08,20,0,0
"1030",2025-01-08,21,0,0
"1031",2025-01-08,22,1,0
"1032",2025-01-08,23,1,0
"1033",2025-01-09,0,1,1
"1034",2025-01-09,1,1,0
"1035",2025-01-09,2,2,0
"1036",2025-01-09,3,0,0
"1037",2025-01-09,4,1,0
"1038",2025-01-09,5,0,0
"1039",2025-01-09,6,0,0
"1040",2025-01-09,7,0,0
"1041",2025-01-09,8,0,0
"1042",2025-01-09,9,0,0
"1043",2025-01-09,10,0,0
"1044",2025-01-09,11,0,0
"1045",2025-01-09,12,0,0
"1046",2025-01-09,13,0,0
"1047",2025-01-09,14,0,0
"1048",2025-01-09,15,0,0
"1049",2025-01-09,16,0,0
"1050",2025-01-09,17,0,0
"1051",2025-01-09,18,0,0
"1052",2025-01-09,19,0,0
"1053",2025-01-09,20,0,0
"1054",2025-01-09,21,0,0
"1055",2025-01-09,22,0,0
"1056",2025-01-09,23,0,0
"1057",2025-01-10,0,0,0
"1058",2025-01-10,1,0,0
"1059",2025-01-10,2,0,0
"1060",2025-01-10,3,0,0
"1061",2025-01-10,4,0,0
"1062",2025-01-10,5,0,0
"1063",2025-01-10,6,0,0
"1064",2025-01-10,7,0,0
"1065",2025-01-10,8,0,0
"1066",2025-01-10,9,0,0
"1067",2025-01-10,10,0,0
"1068",2025-01-10,11,0,0
"1069",2025-01-10,12,0,0
"1070",2025-01-10,13,0,0
"1071",2025-01-10,14,0,0
"1072",2025-01-10,15,0,0
"1073",2025-01-10,16,0,0
"1074",2025-01-10,17,0,0
"1075",2025-01-10,18,0,0
"1076",2025-01-10,19,0,0
"1077",2025-01-10,20,0,0
"1078",2025-01-10,21,0,0
"1079",2025-01-10,22,0,0
"1080",2025-01-10,23,0,0
"1081",2025-01-11,0,0,0
"1082",2025-01-11,1,0,0
"1083",2025-01-11,2,0,0
"1084",2025-01-11,3,0,0
"1085",2025-01-11,4,0,0
"1086",2025-01-11,5,0,0
"1087",2025-01-11,6,0,0
"1088",2025-01-11,7,0,0
"1089",2025-01-11,8,0,0
"1090",2025-01-11,9,0,0
"1091",2025-01-11,10,0,0
"1092",2025-01-11,11,0,0
"1093",2025-01-11,12,0,0
"1094",2025-01-11,13,0,0
"1095",2025-01-11,14,0,0
"1096",2025-01-11,15,0,0
"1097",2025-01-11,16,0,0
"1098",2025-01-11,17,0,0
"1099",2025-01-11,18,0,0
"1100",2025-01-11,19,0,0
"1101",2025-01-11,20,0,0
"1102",2025-01-11,21,0,0
"1103",2025-01-11,22,1,0
"1104",2025-01-11,23,1,0
"1105",2025-01-12,0,0,0
"1106",2025-01-12,1,1,0
"1107",2025-01-12,2,0,0
"1108",2025-01-12,3,1,0
"1109",2025-01-12,4,0,0
"1110",2025-01-12,5,0,0
"1111",2025-01-12,6,0,0
"1112",2025-01-12,7,0,0
"1113",2025-01-12,8,0,0
"1114",2025-01-12,9,0,0
"1115",2025-01-12,10,0,0
"1116",2025-01-12,11,0,0
"1117",2025-01-12,12,0,1
"1118",2025-01-12,13,0,0
"1119",2025-01-12,14,0,0
"1120",2025-01-12,15,0,0
"1121",2025-01-12,16,0,0
"1122",2025-01-12,17,0,0
"1123",2025-01-12,18,0,0
"1124",2025-01-12,19,0,0
"1125",2025-01-12,20,0,0
"1126",2025-01-12,21,0,0
"1127",2025-01-12,22,0,0
"1128",2025-01-12,23,0,0
"1129",2025-01-13,0,0,0
"1130",2025-01-13,1,0,1
"1131",2025-01-13,2,0,1
"1132",2025-01-13,3,1,0
"1133",2025-01-13,4,0,0
"1134",2025-01-13,5,0,0
"1135",2025-01-13,6,0,0
"1136",2025-01-13,7,0,0
"1137",2025-01-13,8,0,0
"1138",2025-01-13,9,0,1
"1139",2025-01-13,10,0,0
"1140",2025-01-13,11,0,0
"1141",2025-01-13,12,0,0
"1142",2025-01-13,13,0,0
"1143",2025-01-13,14,0,0
"1144",2025-01-13,15,0,0
"1145",2025-01-13,16,0,0
"1146",2025-01-13,17,0,0
"1147",2025-01-13,18,0,0
"1148",2025-01-13,19,0,0
"1149",2025-01-13,20,0,0
"1150",2025-01-13,21,0,0
"1151",2025-01-13,22,0,0
"1152",2025-01-13,23,0,0
"1153",2025-01-14,0,0,0
"1154",2025-01-14,1,0,0
"1155",2025-01-14,2,0,0
"1156",2025-01-14,3,0,0
"1157",2025-01-14,4,0,0
"1158",2025-01-14,5,0,0
"1159",2025-01-14,6,0,0
"1160",2025-01-14,7,0,0
"1161",2025-01-14,8,0,0
"1162",2025-01-14,9,0,0
"1163",2025-01-14,10,0,0
"1164",2025-01-14,11,0,0
"1165",2025-01-14,12,0,0
"1166",2025-01-14,13,0,0
"1167",2025-01-14,14,0,0
"1168",2025-01-14,15,0,0
"1169",2025-01-14,16,0,0
"1170",2025-01-14,17,0,1
"1171",2025-01-14,18,0,0
"1172",2025-01-14,19,0,0
"1173",2025-01-14,20,0,0
"1174",2025-01-14,21,0,0
"1175",2025-01-14,22,0,0
"1176",2025-01-14,23,0,0
"1177",2025-01-15,0,0,0
"1178",2025-01-15,1,1,0
"1179",2025-01-15,2,1,0
"1180",2025-01-15,3,0,0
"1181",2025-01-15,4,3,0
"1182",2025-01-15,5,3,0
"1183",2025-01-15,6,0,0
"1184",2025-01-15,7,0,0
"1185",2025-01-15,8,0,0
"1186",2025-01-15,9,0,0
"1187",2025-01-15,10,0,0
"1188",2025-01-15,11,0,0
"1189",2025-01-15,12,0,0
"1190",2025-01-15,13,0,0
"1191",2025-01-15,14,0,0
"1192",2025-01-15,15,0,0
"1193",2025-01-15,16,0,0
"1194",2025-01-15,17,0,0
"1195",2025-01-15,18,0,0
"1196",2025-01-15,19,0,0
"1197",2025-01-15,20,0,0
"1198",2025-01-15,21,0,0
"1199",2025-01-15,22,0,0
"1200",2025-01-15,23,0,0
"1201",2025-01-16,0,0,0
"1202",2025-01-16,1,0,0
"1203",2025-01-16,2,0,0
"1204",2025-01-16,3,0,0
"1205",2025-01-16,4,0,0
"1206",2025-01-16,5,0,0
"1207",2025-01-16,6,0,0
"1208",2025-01-16,7,0,0
"1209",2025-01-16,8,0,0
"1210",2025-01-16,9,0,0
"1211",2025-01-16,10,0,0
"1212",2025-01-16,11,0,0
"1213",2025-01-16,12,0,0
"1214",2025-01-16,13,0,0
"1215",2025-01-16,14,0,0
"1216",2025-01-16,15,0,0
"1217",2025-01-16,16,0,0
"1218",2025-01-16,17,0,0
"1219",2025-01-16,18,0,0
"1220",2025-01-16,19,0,0
"1221",2025-01-16,20,0,0
"1222",2025-01-16,21,0,0
"1223",2025-01-16,22,0,0
"1224",2025-01-16,23,0,0
"1225",2025-01-17,0,0,0
"1226",2025-01-17,1,0,0
"1227",2025-01-17,2,0,0
"1228",2025-01-17,3,0,0
"1229",2025-01-17,4,0,0
"1230",2025-01-17,5,0,0
"1231",2025-01-17,6,0,0
"1232",2025-01-17,7,0,0
"1233",2025-01-17,8,0,0
"1234",2025-01-17,9,0,0
"1235",2025-01-17,10,0,0
"1236",2025-01-17,11,0,0
"1237",2025-01-17,12,0,0
"1238",2025-01-17,13,0,0
"1239",2025-01-17,14,0,0
"1240",2025-01-17,15,0,0
"1241",2025-01-17,16,0,0
"1242",2025-01-17,17,0,0
"1243",2025-01-17,18,0,0
"1244",2025-01-17,19,0,0
"1245",2025-01-17,20,0,0
"1246",2025-01-17,21,0,0
"1247",2025-01-17,22,0,0
"1248",2025-01-17,23,0,0
"1249",2025-01-18,0,0,0
"1250",2025-01-18,1,0,0
"1251",2025-01-18,2,0,0
"1252",2025-01-18,3,0,0
"1253",2025-01-18,4,0,0
"1254",2025-01-18,5,0,0
"1255",2025-01-18,6,0,0
"1256",2025-01-18,7,0,0
"1257",2025-01-18,8,0,0
"1258",2025-01-18,9,0,0
"1259",2025-01-18,10,0,0
"1260",2025-01-18,11,0,0
"1261",2025-01-18,12,0,0
"1262",2025-01-18,13,0,0
"1263",2025-01-18,14,0,0
"1264",2025-01-18,15,0,0
"1265",2025-01-18,16,0,0
"1266",2025-01-18,17,0,1
"1267",2025-01-18,18,0,0
"1268",2025-01-18,19,0,0
"1269",2025-01-18,20,0,0
"1270",2025-01-18,21,0,0
"1271",2025-01-18,22,0,0
"1272",2025-01-18,23,0,0
"1273",2025-01-19,0,0,0
"1274",2025-01-19,1,0,0
"1275",2025-01-19,2,0,0
"1276",2025-01-19,3,0,0
"1277",2025-01-19,4,0,0
"1278",2025-01-19,5,0,0
"1279",2025-01-19,6,0,0
"1280",2025-01-19,7,0,0
"1281",2025-01-19,8,0,0
"1282",2025-01-19,9,0,0
"1283",2025-01-19,10,0,0
"1284",2025-01-19,11,0,0
"1285",2025-01-19,12,0,0
"1286",2025-01-19,13,0,0
"1287",2025-01-19,14,0,0
"1288",2025-01-19,15,0,0
"1289",2025-01-19,16,0,0
"1290",2025-01-19,17,0,0
"1291",2025-01-19,18,0,0
"1292",2025-01-19,19,0,0
"1293",2025-01-19,20,0,0
"1294",2025-01-19,21,0,0
"1295",2025-01-19,22,0,0
"1296",2025-01-19,23,0,0
"1297",2025-01-20,0,0,0
"1298",2025-01-20,1,0,0
"1299",2025-01-20,2,0,0
"1300",2025-01-20,3,0,0
"1301",2025-01-20,4,0,0
"1302",2025-01-20,5,0,0
"1303",2025-01-20,6,0,0
"1304",2025-01-20,7,0,0
"1305",2025-01-20,8,0,0
"1306",2025-01-20,9,0,0
"1307",2025-01-20,10,0,0
"1308",2025-01-20,11,0,0
"1309",2025-01-20,12,0,0
"1310",2025-01-20,13,0,0
"1311",2025-01-20,14,0,0
"1312",2025-01-20,15,0,0
"1313",2025-01-20,16,0,0
"1314",2025-01-20,17,0,0
"1315",2025-01-20,18,0,0
